Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Designer (product.metafields.custom.designer),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
Infinity - IFN-04 Area Rug,"<div class=""product-overview-data"">
<p><p>Embrace your artistic side with the exciting Infinity IFN-04 Area Rug from the Calvin Klein Collection for Nourison.</p><ul><li>The painterly, eye-catching details of this modern area rug are sure to make a statement in any space. The artistic, abstract pattern complements the vertical stripes and the ivory, gray, and blue color palette beautifully.</li><li> This lovely polyester and polypropylene area rug is an excellent way to transform any space. The easy-clean, low pile area rug boasts an eye-catching design and breathtaking textures.</li><li> To keep your rug looking beautiful long-term, we recommend professional cleaning only.</li><li> This sophisticated area rug is machine-made in Turkey with quality and durability as top priorities.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey, Blue",Size,"7'10"" x 9'10"" Rectangular",633.00,506.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147636/236888/ws_099446079268_03.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147636/236888/ws_099446079268.jpg",1.0,IFN-04,"Ivory, Grey, Blue",Contemporary / Modern,"66% Polypropylene, 34% Polyester",Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Infinity - IFN-04 Area Rug,"<div class=""product-overview-data"">
<p><p>Embrace your artistic side with the exciting Infinity IFN-04 Area Rug from the Calvin Klein Collection for Nourison.</p><ul><li>The painterly, eye-catching details of this modern area rug are sure to make a statement in any space. The artistic, abstract pattern complements the vertical stripes and the ivory, gray, and blue color palette beautifully.</li><li> This lovely polyester and polypropylene area rug is an excellent way to transform any space. The easy-clean, low pile area rug boasts an eye-catching design and breathtaking textures.</li><li> To keep your rug looking beautiful long-term, we recommend professional cleaning only.</li><li> This sophisticated area rug is machine-made in Turkey with quality and durability as top priorities.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey, Blue",Size,9' x 12' Rectangular,900.00,720.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147636/236888/ws_099446079268_03.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147636/236888/ws_099446079268.jpg",1.0,IFN-04,"Ivory, Grey, Blue",Contemporary / Modern,"66% Polypropylene, 34% Polyester",Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Maya - Aurora Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary, casual, and cool, our Calvin Klein Home Maya Aurora rug delivers a stylish, versatile design along with the soothing texture of wool and the luxe sheen of silk-like viscose.</p><ul><li>Luminous viscose and soft wool are crafted together to grant a wonderful look and feel for this collection from Calvin Klein. </li><li> Featuring modern sensibilities and a beautiful bordered design, this mineral-hued piece provides a versatile look that can form a relaxing backdrop in your living room, bedroom, or office. </li><li> Power-loomed for precision, our plush indoor rug boasts a blend of viscose and wool for a soft feel and subtle sheen. </li><li> To keep an even look that avoids segmented fading, rotate your rug every few months.</li></ul></p>
</div>",Calvin Klein Home,Color,Vapor ,Size,"2'3"" x 8' Rectangular runner",673.00,316.34,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14698/111537/177981/ws_99446190451_2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14698/111537/177981/ws_99446190451.jpg",1.0,Aurora,Vapor (MAY-02),Contemporary / Modern,"70% Viscose, 30% Wool",Machine-Made,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,China,Call  1-888-464-1447 to order,Not available,Recommended,
Maya - Aurora Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14698/111537/177981/ws_99446190451.jpg",,,,,,,,,,,,,,,,
Maya - Aurora Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14698/111537/177981/ws_maya_aurora_vapor_runner_091522.jpg",,,,,,,,,,,,,,,,
Maya - Aurora Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14698/111537/177981/ws_99446190451_1.jpg",,,,,,,,,,,,,,,,
Maya - Aurora Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14698/111537/177981/ws_99446190482.jpg",,,,,,,,,,,,,,,,
Maya - Aurora Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary, casual, and cool, our Calvin Klein Home Maya Aurora rug delivers a stylish, versatile design along with the soothing texture of wool and the luxe sheen of silk-like viscose.</p><ul><li>Luminous viscose and soft wool are crafted together to grant a wonderful look and feel for this collection from Calvin Klein. </li><li> Featuring modern sensibilities and a beautiful bordered design, this mineral-hued piece provides a versatile look that can form a relaxing backdrop in your living room, bedroom, or office. </li><li> Power-loomed for precision, our plush indoor rug boasts a blend of viscose and wool for a soft feel and subtle sheen. </li><li> To keep an even look that avoids segmented fading, rotate your rug every few months.</li></ul></p>
</div>",Calvin Klein Home,Color,Vapor ,Size,"3'5"" x 5'5"" Rectangular",688.00,323.07,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14698/111537/177981/ws_99446190482.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14698/111537/177981/ws_99446190451.jpg",1.0,Aurora,Vapor (MAY-02),Contemporary / Modern,"70% Viscose, 30% Wool",Machine-Made,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,China,Call  1-888-464-1447 to order,Not available,Recommended,
Maya - Aurora Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary, casual, and cool, our Calvin Klein Home Maya Aurora rug delivers a stylish, versatile design along with the soothing texture of wool and the luxe sheen of silk-like viscose.</p><ul><li>Luminous viscose and soft wool are crafted together to grant a wonderful look and feel for this collection from Calvin Klein. </li><li> Featuring modern sensibilities and a beautiful bordered design, this mineral-hued piece provides a versatile look that can form a relaxing backdrop in your living room, bedroom, or office. </li><li> Power-loomed for precision, our plush indoor rug boasts a blend of viscose and wool for a soft feel and subtle sheen. </li><li> To keep an even look that avoids segmented fading, rotate your rug every few months.</li></ul></p>
</div>",Calvin Klein Home,Color,Vapor ,Size,"5'3"" x 7'5"" Rectangular","1,419.00",673.07,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14698/111537/177981/ws_99446190482.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/14698/111537/177981/ws_99446190451.jpg",1.0,Aurora,Vapor (MAY-02),Contemporary / Modern,"70% Viscose, 30% Wool",Machine-Made,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,China,Call  1-888-464-1447 to order,Not available,Recommended,
Rush - CK-957 Area Rug,"<div class=""product-overview-data"">
<p><p>The beauty of nature and the allure of contemporary design collide in the Rush CK-957 Area Rug from the Calvin Klein Collection for Nourison.</p><ul><li>In sand, cream, and gray hues, this modern area rug is easy to incorporate into any space - but it's also surprisingly unique. The abstract rug offers painterly designs and floral stem-style art for a captivating look.</li><li> This chic, high-low pile area rug is a durable, low-maintenance choice for any space. The polyester and polypropylene area rug is beautifully-textured and thoughtfully-made.</li><li> Using professional cleaning solutions for stain removal will keep your rug looking fresh and stain-free for years to come, but we also recommend professional cleanings on a regular basis.</li><li> This stylish area rug promises quality and durability, and it is machine-made in Turkey.</li></ul></p>
</div>",Calvin Klein Home,Color,Grey,Size,"2'3"" x 7'3"" Rectangular runner",74.00,59.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_room03.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_5x7_099446135735_primary.jpg",1.0,CK-957,Grey,Contemporary / Modern,"71% Polypropylene, 29% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Rush - CK-957 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_5x7_099446135735_primary.jpg",,,,,,,,,,,,,,,,
Rush - CK-957 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_room02.jpg",,,,,,,,,,,,,,,,
Rush - CK-957 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_backing.jpg",,,,,,,,,,,,,,,,
Rush - CK-957 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_closeup_1.jpg",,,,,,,,,,,,,,,,
Rush - CK-957 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_closeup_2.jpg",,,,,,,,,,,,,,,,
Rush - CK-957 Area Rug,"<div class=""product-overview-data"">
<p><p>The beauty of nature and the allure of contemporary design collide in the Rush CK-957 Area Rug from the Calvin Klein Collection for Nourison.</p><ul><li>In sand, cream, and gray hues, this modern area rug is easy to incorporate into any space - but it's also surprisingly unique. The abstract rug offers painterly designs and floral stem-style art for a captivating look.</li><li> This chic, high-low pile area rug is a durable, low-maintenance choice for any space. The polyester and polypropylene area rug is beautifully-textured and thoughtfully-made.</li><li> Using professional cleaning solutions for stain removal will keep your rug looking fresh and stain-free for years to come, but we also recommend professional cleanings on a regular basis.</li><li> This stylish area rug promises quality and durability, and it is machine-made in Turkey.</li></ul></p>
</div>",Calvin Klein Home,Color,Grey,Size,"3'2"" x 5' Rectangular",74.00,59.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_closeup_2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_5x7_099446135735_primary.jpg",1.0,CK-957,Grey,Contemporary / Modern,"71% Polypropylene, 29% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Rush - CK-957 Area Rug,"<div class=""product-overview-data"">
<p><p>The beauty of nature and the allure of contemporary design collide in the Rush CK-957 Area Rug from the Calvin Klein Collection for Nourison.</p><ul><li>In sand, cream, and gray hues, this modern area rug is easy to incorporate into any space - but it's also surprisingly unique. The abstract rug offers painterly designs and floral stem-style art for a captivating look.</li><li> This chic, high-low pile area rug is a durable, low-maintenance choice for any space. The polyester and polypropylene area rug is beautifully-textured and thoughtfully-made.</li><li> Using professional cleaning solutions for stain removal will keep your rug looking fresh and stain-free for years to come, but we also recommend professional cleanings on a regular basis.</li><li> This stylish area rug promises quality and durability, and it is machine-made in Turkey.</li></ul></p>
</div>",Calvin Klein Home,Color,Grey,Size,"5'3"" x 7'3"" Rectangular",156.00,125.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_closeup_2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_5x7_099446135735_primary.jpg",1.0,CK-957,Grey,Contemporary / Modern,"71% Polypropylene, 29% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Rush - CK-957 Area Rug,"<div class=""product-overview-data"">
<p><p>The beauty of nature and the allure of contemporary design collide in the Rush CK-957 Area Rug from the Calvin Klein Collection for Nourison.</p><ul><li>In sand, cream, and gray hues, this modern area rug is easy to incorporate into any space - but it's also surprisingly unique. The abstract rug offers painterly designs and floral stem-style art for a captivating look.</li><li> This chic, high-low pile area rug is a durable, low-maintenance choice for any space. The polyester and polypropylene area rug is beautifully-textured and thoughtfully-made.</li><li> Using professional cleaning solutions for stain removal will keep your rug looking fresh and stain-free for years to come, but we also recommend professional cleanings on a regular basis.</li><li> This stylish area rug promises quality and durability, and it is machine-made in Turkey.</li></ul></p>
</div>",Calvin Klein Home,Color,Grey,Size,8' x 10' Rectangular,325.00,260.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_closeup_2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/18709/147767/237102/ws_ck950_ck957_grey_5x7_099446135735_primary.jpg",1.0,CK-957,Grey,Contemporary / Modern,"71% Polypropylene, 29% Polyester",Machine-Made,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Infinity - IFN-03 Area Rug,"<div class=""product-overview-data"">
<p><p>Details and drama make the Infinity IFN-03 Area Rug from Nourison's Calvin Klein Home line a brilliant addition to your contemporary home.</p><ul><li>This well-made area rug is machine-made in Turkey, adhering to strict durability standards.</li><li> Boasting a geometric pattern, faded details, and shades of ivory, gray, and blue, this abstract area rug is sure to provide an unbeatable, modern foundation in your favorite room.</li><li> This polypropylene and polyester area rug has a latex backing and is both durable and simple to clean. The flat pile rug is sure to complete your space with practicality and style.</li><li> Between professional cleanings, we recommend spot cleaning and vacuuming on low to keep your rug looking fresh and beautiful.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,"2'2"" x 7'6"" Rectangular runner",135.00,108.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_ck022_ifn03_ivory_grey_room04.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_099446079183.jpg",1.0,IFN-03,"Ivory, Grey",Abstract,"66% Polypropylene, 34% Polyester",Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Infinity - IFN-03 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_099446079183.jpg",,,,,,,,,,,,,,,,
Infinity - IFN-03 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_ck022_ifn03_ivory_grey_room01.jpg",,,,,,,,,,,,,,,,
Infinity - IFN-03 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_099446079183_06.jpg",,,,,,,,,,,,,,,,
Infinity - IFN-03 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_ck022_ifn03_ivory_grey_room03.jpg",,,,,,,,,,,,,,,,
Infinity - IFN-03 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_099446079183_01.jpg",,,,,,,,,,,,,,,,
Infinity - IFN-03 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_099446079183_02.jpg",,,,,,,,,,,,,,,,
Infinity - IFN-03 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_099446079183_03.jpg",,,,,,,,,,,,,,,,
Infinity - IFN-03 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_ck022_ifn03_ivory_grey_2x8_099446078902_primary.jpg",,,,,,,,,,,,,,,,
Infinity - IFN-03 Area Rug,"<div class=""product-overview-data"">
<p><p>Details and drama make the Infinity IFN-03 Area Rug from Nourison's Calvin Klein Home line a brilliant addition to your contemporary home.</p><ul><li>This well-made area rug is machine-made in Turkey, adhering to strict durability standards.</li><li> Boasting a geometric pattern, faded details, and shades of ivory, gray, and blue, this abstract area rug is sure to provide an unbeatable, modern foundation in your favorite room.</li><li> This polypropylene and polyester area rug has a latex backing and is both durable and simple to clean. The flat pile rug is sure to complete your space with practicality and style.</li><li> Between professional cleanings, we recommend spot cleaning and vacuuming on low to keep your rug looking fresh and beautiful.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,4' x 6' Rectangular,203.00,162.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_ck022_ifn03_ivory_grey_2x8_099446078902_primary.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_099446079183.jpg",1.0,IFN-03,"Ivory, Grey",Abstract,"66% Polypropylene, 34% Polyester",Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Infinity - IFN-03 Area Rug,"<div class=""product-overview-data"">
<p><p>Details and drama make the Infinity IFN-03 Area Rug from Nourison's Calvin Klein Home line a brilliant addition to your contemporary home.</p><ul><li>This well-made area rug is machine-made in Turkey, adhering to strict durability standards.</li><li> Boasting a geometric pattern, faded details, and shades of ivory, gray, and blue, this abstract area rug is sure to provide an unbeatable, modern foundation in your favorite room.</li><li> This polypropylene and polyester area rug has a latex backing and is both durable and simple to clean. The flat pile rug is sure to complete your space with practicality and style.</li><li> Between professional cleanings, we recommend spot cleaning and vacuuming on low to keep your rug looking fresh and beautiful.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,"5'3"" x 7'3"" Rectangular",315.00,252.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_ck022_ifn03_ivory_grey_2x8_099446078902_primary.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_099446079183.jpg",1.0,IFN-03,"Ivory, Grey",Abstract,"66% Polypropylene, 34% Polyester",Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Infinity - IFN-03 Area Rug,"<div class=""product-overview-data"">
<p><p>Details and drama make the Infinity IFN-03 Area Rug from Nourison's Calvin Klein Home line a brilliant addition to your contemporary home.</p><ul><li>This well-made area rug is machine-made in Turkey, adhering to strict durability standards.</li><li> Boasting a geometric pattern, faded details, and shades of ivory, gray, and blue, this abstract area rug is sure to provide an unbeatable, modern foundation in your favorite room.</li><li> This polypropylene and polyester area rug has a latex backing and is both durable and simple to clean. The flat pile rug is sure to complete your space with practicality and style.</li><li> Between professional cleanings, we recommend spot cleaning and vacuuming on low to keep your rug looking fresh and beautiful.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,"7'10"" x 9'10"" Rectangular",633.00,506.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_ck022_ifn03_ivory_grey_2x8_099446078902_primary.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_099446079183.jpg",1.0,IFN-03,"Ivory, Grey",Abstract,"66% Polypropylene, 34% Polyester",Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
Infinity - IFN-03 Area Rug,"<div class=""product-overview-data"">
<p><p>Details and drama make the Infinity IFN-03 Area Rug from Nourison's Calvin Klein Home line a brilliant addition to your contemporary home.</p><ul><li>This well-made area rug is machine-made in Turkey, adhering to strict durability standards.</li><li> Boasting a geometric pattern, faded details, and shades of ivory, gray, and blue, this abstract area rug is sure to provide an unbeatable, modern foundation in your favorite room.</li><li> This polypropylene and polyester area rug has a latex backing and is both durable and simple to clean. The flat pile rug is sure to complete your space with practicality and style.</li><li> Between professional cleanings, we recommend spot cleaning and vacuuming on low to keep your rug looking fresh and beautiful.</li></ul></p>
</div>",Calvin Klein Home,Color,"Ivory, Grey",Size,9' x 12' Rectangular,900.00,720.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_ck022_ifn03_ivory_grey_2x8_099446078902_primary.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20534/147635/236887/ws_099446079183.jpg",1.0,IFN-03,"Ivory, Grey",Abstract,"66% Polypropylene, 34% Polyester",Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
River Flow - RFV-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Go for a bold and breathtaking look in your favorite space with the River Flow RFV-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This stylish area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Offering rich tones and captivating textures, this modern area rug is a true head-turner. Bursting with abstract charm and available in two color combination options, this rug provides the perfect backdrop for any contemporary design scheme.</li><li> This flat pile area rug offers a durable latex backing. The low shed, easy-clean, 100% polypropylene rug is versatile and well-made.</li><li> To keep your rug looking beautiful long-term, we recommend professional cleaning only.</li></ul></p>
</div>",Calvin Klein Home,Color,"Blue, Grey",Size,"2'3"" x 7'3"" Rectangular runner",81.00,65.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446845641_03.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446842480.jpg",1.0,RFV-01,"Blue, Grey",Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446842480.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446842480_03.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446842480_01.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446842480_02.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446845658.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446845641.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446845665.jpg",,,,,,,,,,,,,,,,
River Flow - RFV-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Go for a bold and breathtaking look in your favorite space with the River Flow RFV-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This stylish area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Offering rich tones and captivating textures, this modern area rug is a true head-turner. Bursting with abstract charm and available in two color combination options, this rug provides the perfect backdrop for any contemporary design scheme.</li><li> This flat pile area rug offers a durable latex backing. The low shed, easy-clean, 100% polypropylene rug is versatile and well-made.</li><li> To keep your rug looking beautiful long-term, we recommend professional cleaning only.</li></ul></p>
</div>",Calvin Klein Home,Color,"Blue, Grey",Size,"3'2"" x 5' Rectangular",81.00,65.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446845665.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446842480.jpg",1.0,RFV-01,"Blue, Grey",Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
River Flow - RFV-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Go for a bold and breathtaking look in your favorite space with the River Flow RFV-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This stylish area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Offering rich tones and captivating textures, this modern area rug is a true head-turner. Bursting with abstract charm and available in two color combination options, this rug provides the perfect backdrop for any contemporary design scheme.</li><li> This flat pile area rug offers a durable latex backing. The low shed, easy-clean, 100% polypropylene rug is versatile and well-made.</li><li> To keep your rug looking beautiful long-term, we recommend professional cleaning only.</li></ul></p>
</div>",Calvin Klein Home,Color,"Blue, Grey",Size,"5'3"" x 7'3"" Rectangular",178.00,142.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446845665.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20537/147650/236906/ws_099446842480.jpg",1.0,RFV-01,"Blue, Grey",Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,Turkey,Not available,Not available,Recommended,
